,children,ra,dec,dist,pmra,pmdec,rv,mag,absmag,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,comp_primary,lum,HE,NEP,CE,CN,CJ,HN,HSE,JUP,SE,WJ,WN,WSE,I,II,III,IV,V,VI,...,:,+,0,1,2,3,4,5,6,7,8,9,A,B,C,E,F,G,K,N,M,RD,S,W,O,D,n,e
52,0.0,0.9258799999999999,-10.742569999999999,7.0,27.01,-10.27,0.0,8.57,-0.29100000000000004,1.093,564.3508360000001,139.53931699999998,-110.29387,-2.393e-05,7.389e-05,-2.894e-05,0.2423947027965323,-0.187493217665685,1.3094817511805555e-07,-4.9790364e-08,4325.0,113.86755619502108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,1.0,2.866482,-18.360808,13.0,14.02,14.17,0.0,8.68,1.97,0.43799999999999994,152.5611,142.25171699999999,-69.230744,-6.71e-06,1.417e-05,1.433e-05,0.7504431247451827,-0.3204565588916425,6.797087801388888e-08,6.8698098e-08,13335.0,14.190575216890917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,0.0,2.849625,-28.132323,14.0,37.95,-17.98,0.0,8.77,2.546,0.5660000000000001,113.81879199999999,105.19233700000001,-82.866324,-2.725e-05,1.884e-05,-1.351e-05,0.746030094884428,-0.4910016597331162,1.8398679177083336e-07,-8.716949900000001e-08,13249.0,8.348337537236498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,1.0,3.5869169999999997,-0.738899,19.0,105.06,-118.78,0.0,8.54,5.045,0.789,29.525178999999998,40.346599,-0.6447930000000001,-2.077e-05,1.474e-05,-2.879e-05,0.939052794770962,-0.01289621678977875,5.093452527916666e-07,-5.75861689e-07,16686.0,0.8356030182312477,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,1.0,0.11837,85.40486,18.0,28.93,3.5,0.0,8.2,1.784,0.295,15.369648999999999,0.47666400000000003,191.32164699999998,-4.08e-06,2.68e-05,2.6e-07,0.030989255245230617,1.4905960114741823,1.4025659778472224e-07,1.6968478e-08,582.0,16.84224575082704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2.0,1.355115,-49.741541,8.0,39.06,39.81,0.0,6.75,1.574,0.444,65.725978,24.347707999999997,-82.76977099999999,7.84e-06,2.481e-05,1.353e-05,0.3547683369719567,-0.8681536712121476,1.89368223625e-07,1.9300432600000002e-07,6319.0,20.43619321084467,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58,2.0,1.298125,5.473939,5.0,88.17,-629.73,0.0,11.02,9.463,1.4780000000000002,19.219847,6.795491,1.953572,2.71e-06,1.024e-05,-6.223e-05,0.3398483732769438,0.09553825809958748,4.274602221458333e-07,-3.0530171899999997e-06,6056.0,0.014282360800191832,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,1.0,1.966503,-2.0594799999999998,5.0,36.61,8.78,0.0,6.52,0.644,0.174,130.21177,73.66289599999999,-5.379784,-1.288e-05,2.324e-05,6.37e-06,0.5148292020400239,-0.03594470154189125,1.7749028845138886e-07,4.2566640999999995e-08,9146.0,48.128242186760225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3.0,0.5874659999999999,-3.5928459999999998,4.0,407.68,-36.47,11.2,5.2,3.563,0.5670000000000001,20.961944,3.249574,-1.331907,4.63e-06,4.322e-05,-4.47e-06,0.15379832227361276,-0.06270700010105375,1.976488412888889e-06,-1.76811549e-07,2756.0,3.2718998362317917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61,1.0,1.023833,18.537232999999997,4.0,6.05,-4.26,0.0,7.87,0.051,0.982,334.894544,91.978092,116.454532,-5.3e-07,1.1e-05,-7.17e-06,0.2680388466482422,0.3235357462857075,2.933122767361111e-08,-2.0653061999999996e-08,4775.0,83.09980410444321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62,2.0,1.9905240000000002,12.294876,3.0,7.9,-33.42,-12.0,6.09,1.12,0.18600000000000003,83.56716,47.971488,21.000268,-9.33e-06,-1e-06,-1.822e-05,0.5211178671274567,0.214586063283595,3.830028076388889e-08,-1.62024732e-07,9276.0,31.04559588128356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1.0,0.030374,21.462502,5.0,177.97,150.19,0.0,10.35,7.058,1.033,42.378277000000004,0.337022,16.661744,-1.244e-05,3.919e-05,3.086e-05,0.00795197470043874,0.3745913342395775,8.628229072847222e-07,7.281416659999999e-07,144.0,0.13085791612450992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,2.0,1.326519,34.752842,5.0,25.52,5.57,0.0,7.53,-0.748,1.5030000000000001,349.57876699999997,126.53051,257.93553399999996,-2.56e-05,5.027e-05,1.004e-05,0.34728174758894864,0.6065515132860675,1.2372445127777776e-07,2.7004122e-08,6194.0,173.46026278792857,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,1.0,0.167122,44.109662,4.0,-3.67,-5.17,0.0,9.03,1.046,1.014,283.526396,12.412847,275.11219700000004,7.2e-06,-6.72e-06,-7.11e-06,0.043752338314206836,0.7698588346824138,-1.7792662076388893e-08,-2.5064867000000004e-08,810.0,33.23533035774775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66,3.0,0.007022,-47.179567,4.0,-6.92,7.03,0.0,10.44,2.532,0.391,259.42816899999997,0.476909,-279.957073,9.56e-06,-1.279e-05,8.84e-06,0.0018384434453164239,-0.8234387777789912,-3.354910669444445e-08,3.4082401e-08,37.0,8.456682000993544,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67,1.0,4.289272,-19.524145,5.0,30.71,16.4,0.0,8.17,2.339,0.387,59.845245999999996,124.56666000000001,-49.003539,-1.799e-05,1.296e-05,1.099e-05,1.1229289087549614,-0.34076060629237376,1.488862812986111e-07,7.950944299999999e-08,19955.0,10.10182870544833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,3.0,1.52544,59.768762,4.0,0.55,-2.16,0.0,10.07,-9.93,0.24,46387.152056,19577.151273,86400.042084,0.00072984,0.00059742,-0.00052721,0.3993593013316584,1.0431616803702186,2.666475243055556e-09,-1.0471975e-08,7089.0,816582.3713585923,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1.0,1.961055,36.770342,4.0,-16.44,-3.24,0.0,8.47,3.0780000000000003,0.40700000000000003,83.56524499999999,47.116999,71.689718,5.67e-06,-7.76e-06,-1.51e-06,0.5134030855955205,0.6417635415553238,-7.970336908333334e-08,-1.5707963e-08,9107.0,5.114462515963048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70,2.0,0.9532200000000001,-67.496261,4.0,23.09,14.92,0.0,10.01,3.3,0.537,81.513695,20.775134,-203.04494,8.16e-06,2.747e-05,6.08e-06,0.24955232550543985,-1.178031994075741,1.1194347884027777e-07,7.2334201e-08,4450.0,4.168693834703354,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,1.0,1.075717,-33.532845,6.0,-44.23,-23.51,19.0,6.44,0.37,1.071,131.052762,37.915006,-90.41169000000001,1.541e-05,-3.207e-05,-2.628e-05,0.2816221357104545,-0.5852585553223401,-2.1443309090972226e-07,-1.13979696e-07,5032.0,61.94410750767812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72,3.0,1.397445,-5.819014,4.0,-64.89,-192.33,0.0,7.65,3.634,0.5329999999999999,59.05964399999999,22.625557,-6.445421,1.54e-06,-2.082e-05,-5.897e-05,0.3658502222885235,-0.10156095586882123,-3.1459559731250003e-07,-9.324421509999999e-07,6514.0,3.064784905370031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73,1.0,0.357986,-77.426873,4.0,14.23,-6.44,21.0,5.96,-0.253,1.3969999999999998,37.889928000000005,3.561585,-170.632895,-1.78e-06,1.195e-05,-2.215e-05,0.09372062165363401,-1.3513538551925088,6.898898674305555e-08,-3.1222001000000004e-08,1702.0,109.95120668793496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74,1.0,1.819837,-88.357424,5.0,18.56,9.27,0.0,7.94,-0.7240000000000001,0.051,13.768603,7.106225,-540.318387,-7.3e-07,5.435e-05,7e-07,0.4764320853374172,-1.542127971755505,8.998141911111111e-08,4.494222799999999e-08,8453.0,169.66802323464643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1.0,0.091222,-61.225853,4.0,82.34,-77.7,0.0,8.82,5.275,0.6659999999999999,24.627491,0.588356,-44.857955,-1.738e-05,2.002e-05,-9.28e-06,0.023881918961364983,-1.0685927271270037,3.9919558456944436e-07,-3.76700229e-07,458.0,0.6760829753919814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,2.0,1.327926,-42.566988,9.0,-12.36,-39.95,0.0,9.7,4.316,0.5820000000000001,82.628527,29.941909000000003,-80.72213599999999,-1.226e-05,-1.205e-05,-1.702e-05,0.3476502276740045,-0.7429340907268188,-5.992297091666666e-08,-1.93683065e-07,6200.0,1.6353096517445835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
77,1.0,1.302818,47.419706,4.0,7.75,-4.24,-1.0,6.29,-2.815,1.357,422.282025,149.888733,487.63568499999997,4.7e-07,2.657e-05,-9.96e-06,0.34107706776427715,0.8276299991341249,3.7573060243055556e-08,-2.0556099999999998e-08,6074.0,1164.1260294104911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78,2.0,1.317539,45.705877,4.0,-0.01,4.72,0.0,7.17,-2.345,1.61,525.766982,188.90516499999998,572.611491,-1.232e-05,-4.47e-06,1.278e-05,0.3449308495757881,0.7977180342280437,-4.84813680555556e-11,2.2883205000000003e-08,6148.0,755.0922276654343,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79,0.0,0.373221,-27.032574,11.0,212.89,-399.85,0.4,8.3,5.997000000000001,0.888,25.599184,2.509291,-13.124375,-2.786e-05,2.721e-05,-5.004e-05,0.09770905404863968,-0.4718074241156338,1.0321198445347222e-06,-1.938527501e-06,1764.0,0.34769624461781284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80,1.0,0.373745,13.482488,10.0,63.78,22.35,3.0,6.25,0.315,1.225,148.890825,14.615089999999999,35.868965,-5.55e-06,4.725e-05,1.692e-05,0.09784624662394777,0.2353138141137488,3.0921416545833336e-07,1.0835585699999999e-07,1768.0,65.16283940608425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81,2.0,3.014743,-45.280179,5.0,1.76,9.7,0.0,8.41,2.5660000000000003,0.302,73.100999,73.667501,-104.801766,2.58e-06,4.38e-06,4.88e-06,0.7892579526613068,-0.7902882115143888,8.532720777777778e-09,4.7026927e-08,14012.0,8.19596320481846,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1.0,0.217856,35.291546999999994,4.0,-26.56,-48.42,-27.5,7.69,1.236,0.958,159.15910300000002,9.087406,112.839157,4.96e-06,-2.491e-05,-5.367e-05,0.05703469129300639,0.6159536939656399,-1.2876651355555555e-07,-2.34746784e-07,1046.0,27.899729974082646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83,3.0,3.382244,-41.255903,3.0,32.42,-14.47,0.0,7.75,0.28300000000000003,1.584,148.229244,181.31812,-205.427824,-4.703e-05,1.983e-05,-1.643e-05,0.8854693552952083,-0.7200513428347163,1.5717659523611117e-07,-7.0152539e-08,15713.0,67.11197196984207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84,1.0,1.972177,-50.932928000000004,5.0,6.16,9.59,0.0,9.91,-10.09,0.449,54807.572903,31113.097864999996,-77640.87257200001,0.00166476,0.00437886,0.00292991,0.5163146533145738,-0.8889472851807287,2.9864522722222215e-08,4.6493631e-08,9170.0,946237.161365793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85,1.0,1.344601,51.594778999999996,5.0,5.9,-4.42,0.0,7.1,-1.588,0.040999999999999995,318.64797400000003,117.04403500000001,428.21687000000003,3.22e-06,1.783e-05,-7.27e-06,0.3520156172850626,0.9004987744983151,2.8604007152777786e-08,-2.1428764e-08,6273.0,376.01052366849603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2.0,0.0949,58.313258999999995,12.0,65.98,-162.94,0.0,8.22,4.615,0.636,27.622971000000003,0.6864939999999999,44.762378000000005,3.493e-05,1.77e-05,-2.183e-05,0.02484463895058127,1.0177583738901537,3.198800664305556e-07,-7.89955411e-07,474.0,1.2416523075924104,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,3.0,2.012323,0.36290900000000004,7.0,26.96,-69.44,0.0,9.42,0.212,0.142,600.2710860000001,349.153692,4.398555,-4.435e-05,7.92e-05,-0.00023376,0.5268250566754724,0.00633396127208375,1.3070576827777774e-07,-3.36654619e-07,9375.0,71.64732823911086,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1.0,0.40576,67.942918,8.0,-3.0,-8.46,0.0,9.18,2.718,0.581,73.218289,7.8071839999999995,181.727458,7.71e-06,-2.05e-06,-3.02e-06,0.10622771773640884,1.1858276161166763,-1.4544410416666666e-08,-4.1015237000000006e-08,1927.0,7.125248247522669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,1.0,0.555318,-19.497343,9.0,15.92,-4.19,0.0,8.55,0.368,1.179,403.771632,59.118212,-144.486202,-7.74e-06,3.263e-05,-8.29e-06,0.145381935345457,-0.3402928367448137,7.718233794444445e-08,-2.0313692999999997e-08,2621.0,62.05831792990614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,2.0,1.6732099999999999,7.0865860000000005,6.0,4.12,-31.53,0.0,8.19,2.365,0.997,131.383687,61.53944499999999,18.036421,1.26e-06,3.81e-06,-2.218e-05,0.4380453647753318,0.12368425345966125,1.9974323638888885e-08,-1.52861753e-07,7788.0,9.8627948563121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,1.0,0.060305,-28.417137,3.0,10.67,-0.76,32.8,8.21,-0.179,-0.12300000000000001,418.760597,6.611852000000001,-226.61314500000003,2.828e-05,2.508e-05,-1.751e-05,0.01578772463417251,-0.4959726032401012,5.172961971527779e-08,-3.6845830000000002e-09,291.0,102.7069896026282,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1.0,0.811739,-47.116066,5.0,-26.31,-38.01,0.0,9.1,0.701,1.13,318.280696,68.675485,-350.590309,-5.028e-05,-7.328e-05,-6e-05,0.21251272489830567,-0.8223304784296912,-1.2755447935416668e-07,-1.84277679e-07,3782.0,45.66673896495315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,3.0,1.5213510000000001,-38.429625,9.0,-5.62,-11.06,0.0,7.96,-0.716,1.6,392.420975,165.121935,-337.800515,-1.095e-05,-2.067e-05,-2.283e-05,0.3982888275928726,-0.6707234781784388,-2.7246528847222227e-08,-5.3620392999999996e-08,7073.0,168.42245750827038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,1.0,0.17846199999999998,-54.400333999999994,6.0,5.33,17.04,0.0,8.55,2.26,0.6920000000000001,105.34111100000001,4.925263,-147.30146000000002,1.194e-05,5.24e-06,8.71e-06,0.04672118010498027,-0.9494649361428038,2.5840569173611107e-08,8.2612251e-08,870.0,10.864256236170657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95,1.0,1.025723,53.823249,12.0,27.36,1.82,0.0,8.91,0.7,1.072,249.615383,68.689403,354.03505,-1.845e-05,5.526e-05,2.28e-06,0.26853364264395124,0.9393929102065699,1.32645023e-07,8.823608000000001e-09,4781.0,45.7088189614875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96,6.0,1.067101,-18.565394,5.0,23.62,14.09,16.9,9.24,-10.76,-0.062,91120.873234,26139.718457,-31838.681038,-0.00105121,0.01161057,0.00646948,0.2793664859886743,-0.32402725228533874,1.1451299134722225e-07,6.8310247e-08,4985.0,1753880.5018417602,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2.0,0.6446649999999999,46.276138,5.0,35.77,-9.97,0.0,8.91,0.382,1.165,345.86942700000003,58.934216000000006,366.842302,2.69e-06,8.975e-05,-1.696e-05,0.16877278540621846,0.8076709750606738,1.7341785353472226e-07,-4.8335922999999995e-08,3037.0,61.26324544438649,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,0.0,1.0085870000000001,70.982988,3.0,76.68,-6.5,6.0,6.4,1.205,0.135,34.415216,9.304748,103.437901,-5.54e-06,4.063e-05,4.68e-06,0.2640473858573897,1.238886859262221,3.7175513025e-07,-3.1512889e-08,4699.0,28.70780582024691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1.0,1.178526,59.570367000000005,5.0,102.97,2.18,-14.0,9.15,2.997,0.537,82.068381,26.15685,146.641338,-3.416e-05,7.821e-05,-1.144e-05,0.3085373281106601,1.0396990494782077,4.992126468680554e-07,1.0568938e-08,5511.0,5.510614111390657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,2.0,2.107898,-55.082851,6.0,35.33,7.46,0.0,7.02,0.502,1.032,98.073237,60.378786,-164.985999,-1.299e-05,3.247e-05,4.16e-06,0.5518463067408917,-0.9613771045378752,1.7128467334027775e-07,3.61671e-08,9803.0,54.85295139412033,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101,2.0,1.378625,-36.596526000000004,6.0,58.33,-24.68,0.0,6.71,1.885,0.99,69.292105,26.154844,-54.99779100000001,-1.537e-05,2.208e-05,-8.86e-06,0.3609230864284238,-0.63872986995514,2.8279181986805555e-07,-1.19652016e-07,6425.0,15.34616982799294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102,2.0,2.010686,75.952828,8.0,-9.67,-12.67,0.0,7.01,-0.196,1.858,57.972953000000004,33.687197,267.982387,2.074e-05,-2.93e-06,-4.12e-06,0.5263963587870245,1.3256269165234362,-4.6881482909722216e-08,-6.1425893e-08,9369.0,104.32778814599651,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103,1.0,0.029162,-16.531661,11.0,94.8,24.68,0.0,7.83,1.742,1.074,158.190543,1.207783,-46.954642,5.04e-06,7.588e-05,1.893e-05,0.00763466652948021,-0.28853191804485995,4.596033691666666e-07,1.19652016e-07,138.0,17.506527083833703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
